timestamp,temp
00.000,32.05
00.250,32.05
00.500,32.05
00.750,32.05
01.000,32.03
01.250,32.03
01.500,32.03
01.750,32.03
02.000,32.07
02.250,32.07
02.500,32.07
02.750,32.07
03.000,32.07
03.250,32.07
03.500,32.07
03.750,32.07
04.000,32.05
04.250,32.05
04.500,32.05
04.750,32.05
05.000,32.05
05.250,32.05
05.500,32.05
05.750,32.05
06.000,32.07
06.250,32.07
06.500,32.07
06.750,32.07
07.000,32.05
07.250,32.05
07.500,32.05
07.750,32.05
08.000,32.05
08.250,32.05
08.500,32.05
08.750,32.05
09.000,32.05
09.250,32.05
09.500,32.05
09.750,32.05
10.000,32.05
10.250,32.05
10.500,32.05
10.750,32.05
11.000,32.05
11.250,32.05
11.500,32.05
11.750,32.05
12.000,32.03
12.250,32.03
12.500,32.03
12.750,32.03
13.000,32.0
13.250,32.0
13.500,32.0
13.750,32.0
14.000,32.05
14.250,32.05
14.500,32.05
14.750,32.05
15.000,32.03
15.250,32.03
15.500,32.03
15.750,32.03
16.000,32.05
16.250,32.05
16.500,32.05
16.750,32.05
17.000,32.03
17.250,32.03
17.500,32.03
17.750,32.03
18.000,32.07
18.250,32.07
18.500,32.07
18.750,32.07
19.000,32.05
19.250,32.05
19.500,32.05
19.750,32.05
20.000,32.03
20.250,32.03
20.500,32.03
20.750,32.03
21.000,32.03
21.250,32.03
21.500,32.03
21.750,32.03
22.000,32.03
22.250,32.03
22.500,32.03
22.750,32.03
23.000,32.05
23.250,32.05
23.500,32.05
23.750,32.05
24.000,32.0
24.250,32.0
24.500,32.0
24.750,32.0
25.000,32.0
25.250,32.0
25.500,32.0
25.750,32.0
26.000,32.03
26.250,32.03
26.500,32.03
26.750,32.03
27.000,32.03
27.250,32.03
27.500,32.03
27.750,32.03
28.000,32.0
28.250,32.0
28.500,32.0
28.750,32.0
29.000,32.0
29.250,32.0
29.500,32.0
29.750,32.0
30.000,32.0
30.250,32.0
30.500,32.0
30.750,32.0
31.000,32.0
31.250,32.0
31.500,32.0
31.750,32.0
32.000,32.05
32.250,32.05
32.500,32.05
32.750,32.05
33.000,32.03
33.250,32.03
33.500,32.03
33.750,32.03
34.000,32.03
34.250,32.03
34.500,32.03
34.750,32.03
35.000,32.03
35.250,32.03
35.500,32.03
35.750,32.03
36.000,32.0
36.250,32.0
36.500,32.0
36.750,32.0
37.000,32.0
37.250,32.0
37.500,32.0
37.750,32.0
38.000,32.0
38.250,32.0
38.500,32.0
38.750,32.0
39.000,32.0
39.250,32.0
39.500,32.0
39.750,32.0
40.000,31.99
40.250,31.99
40.500,31.99
40.750,31.99
41.000,31.99
41.250,31.99
41.500,31.99
41.750,31.99
42.000,31.99
42.250,31.99
42.500,31.99
42.750,31.99
43.000,31.99
43.250,31.99
43.500,31.99
43.750,31.99
44.000,31.99
44.250,31.99
44.500,31.99
44.750,31.99
45.000,31.99
45.250,31.99
45.500,31.99
45.750,31.99
46.000,31.99
46.250,31.99
46.500,31.99
46.750,31.99
47.000,32.0
47.250,32.0
47.500,32.0
47.750,32.0
48.000,31.97
48.250,31.97
48.500,31.97
48.750,31.97
49.000,32.0
49.250,32.0
49.500,32.0
49.750,32.0
50.000,31.99
50.250,31.99
50.500,31.99
50.750,31.99
51.000,31.97
51.250,31.97
51.500,31.97
51.750,31.97
52.000,31.99
52.250,31.99
52.500,31.99
52.750,31.99
53.000,31.97
53.250,31.97
53.500,31.97
53.750,31.97
54.000,32.0
54.250,32.0
54.500,32.0
54.750,32.0
55.000,31.97
55.250,31.97
55.500,31.97
55.750,31.97
56.000,31.99
56.250,31.99
56.500,31.99
56.750,31.99
57.000,31.99
57.250,31.99
57.500,31.99
57.750,31.99
58.000,31.99
58.250,31.99
58.500,31.99
58.750,31.99
59.000,31.97
59.250,31.97
59.500,31.97
59.750,31.97
