timestamp,temp
00.000,31.61
00.250,31.61
00.500,31.61
00.750,31.61
01.000,31.63
01.250,31.63
01.500,31.63
01.750,31.63
02.000,31.63
02.250,31.63
02.500,31.63
02.750,31.63
03.000,31.63
03.250,31.63
03.500,31.63
03.750,31.63
04.000,31.67
04.250,31.67
04.500,31.67
04.750,31.67
05.000,31.65
05.250,31.65
05.500,31.65
05.750,31.65
06.000,31.69
06.250,31.69
06.500,31.69
06.750,31.69
07.000,31.67
07.250,31.67
07.500,31.67
07.750,31.67
08.000,31.69
08.250,31.69
08.500,31.69
08.750,31.69
09.000,31.69
09.250,31.69
09.500,31.69
09.750,31.69
10.000,31.69
10.250,31.69
10.500,31.69
10.750,31.69
11.000,31.69
11.250,31.69
11.500,31.69
11.750,31.69
12.000,31.71
12.250,31.71
12.500,31.71
12.750,31.71
13.000,31.71
13.250,31.71
13.500,31.71
13.750,31.71
14.000,31.71
14.250,31.71
14.500,31.71
14.750,31.71
15.000,31.73
15.250,31.73
15.500,31.73
15.750,31.73
16.000,31.71
16.250,31.71
16.500,31.71
16.750,31.71
17.000,31.77
17.250,31.77
17.500,31.77
17.750,31.77
18.000,31.73
18.250,31.73
18.500,31.73
18.750,31.73
19.000,31.75
19.250,31.75
19.500,31.75
19.750,31.75
20.000,31.75
20.250,31.75
20.500,31.75
20.750,31.75
21.000,31.77
21.250,31.77
21.500,31.77
21.750,31.77
22.000,31.77
22.250,31.77
22.500,31.77
22.750,31.77
23.000,31.77
23.250,31.77
23.500,31.77
23.750,31.77
24.000,31.77
24.250,31.77
24.500,31.77
24.750,31.77
25.000,31.77
25.250,31.77
25.500,31.77
25.750,31.77
26.000,31.69
26.250,31.69
26.500,31.69
26.750,31.69
27.000,31.75
27.250,31.75
27.500,31.75
27.750,31.75
28.000,31.75
28.250,31.75
28.500,31.75
28.750,31.75
29.000,31.77
29.250,31.77
29.500,31.77
29.750,31.77
30.000,31.77
30.250,31.77
30.500,31.77
30.750,31.77
31.000,31.79
31.250,31.79
31.500,31.79
31.750,31.79
32.000,31.81
32.250,31.81
32.500,31.81
32.750,31.81
33.000,31.79
33.250,31.79
33.500,31.79
33.750,31.79
34.000,31.81
34.250,31.81
34.500,31.81
34.750,31.81
35.000,31.81
35.250,31.81
35.500,31.81
35.750,31.81
36.000,31.83
36.250,31.83
36.500,31.83
36.750,31.83
37.000,31.81
37.250,31.81
37.500,31.81
37.750,31.81
38.000,31.83
38.250,31.83
38.500,31.83
38.750,31.83
39.000,31.85
39.250,31.85
39.500,31.85
39.750,31.85
40.000,31.85
40.250,31.85
40.500,31.85
40.750,31.85
41.000,31.83
41.250,31.83
41.500,31.83
41.750,31.83
42.000,31.83
42.250,31.83
42.500,31.83
42.750,31.83
43.000,31.85
43.250,31.85
43.500,31.85
43.750,31.85
44.000,31.83
44.250,31.83
44.500,31.83
44.750,31.83
45.000,31.83
45.250,31.83
45.500,31.83
45.750,31.83
46.000,31.85
46.250,31.85
46.500,31.85
46.750,31.85
47.000,31.85
47.250,31.85
47.500,31.85
47.750,31.85
48.000,31.87
48.250,31.87
48.500,31.87
48.750,31.87
49.000,31.87
49.250,31.87
49.500,31.87
49.750,31.87
50.000,31.87
50.250,31.87
50.500,31.87
50.750,31.87
51.000,31.87
51.250,31.87
51.500,31.87
51.750,31.87
52.000,31.87
52.250,31.87
52.500,31.87
52.750,31.87
53.000,31.87
53.250,31.87
53.500,31.87
53.750,31.87
54.000,31.89
54.250,31.89
54.500,31.89
54.750,31.89
55.000,31.87
55.250,31.87
55.500,31.87
55.750,31.87
56.000,31.87
56.250,31.87
56.500,31.87
56.750,31.87
57.000,31.85
57.250,31.85
57.500,31.85
57.750,31.85
58.000,31.87
58.250,31.87
58.500,31.87
58.750,31.87
59.000,31.89
59.250,31.89
59.500,31.89
59.750,31.89
